"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WSFG"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-01-26",,,,,,"0.01","0.5","2.0","25","19","25",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-01-27",,,,,,"0.22","3.2","5.0","25","10","10",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-01-28",,,,,,"0.00","0.0","4.0","14","3","4",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-01-29",,,,,,"0.06","0.8","5.0","6","1","1",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-01-30",,,,,,"0.00","0.0","5.0","4","-6","0",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-01-31",,,,,,"0.00","0.0","4.0","14","-5","13",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-01",,,,,,"0.00","0.0","4.0","31","13","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-02",,,,,,"0.15","1.6","5.0","34","24","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-03",,,,,,"0.05","0.5","6.0","34","10","10",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-04",,,,,,"0.00","0.0","6.0","26","6","26",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-05",,,,,,"0.16","1.7","7.0","29","24","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-06",,,,,,"0.05","0.3","7.0","31","27","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-07",,,,,,"0.04","1.1","8.0","30","21","21",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-08",,,,,,"0.00","0.0","8.0","27","14","27",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-09",,,,,,"0.00","0.0","7.0","33","25","25",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-10",,,,,,"0.00","0.2","7.0","28","16","16",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-11",,,,,,"0.00","0.0","7.0","36","14","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-12",,,,,,"0.00","0.0","6.0","27","18","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-13",,,,,,"0.00","0.0","6.0","29","12","26",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-14",,,,,,"0.00","0.0","6.0","35","23","25",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-15",,,,,,"0.00","0.3","6.0","25","18","18",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-16",,,,,,"0.00","0.0","6.0","27","15","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-17",,,,,,"0.00","0.0","4.0","36","20","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-18",,,,,,"0.00","0.0","4.0","43","20","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-19",,,,,,"0.00","0.0","3.0","45","32","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-20",,,,,,"0.20","0.0","0.0","45","34","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-21",,,,,,"0.09","0.4","0.0","40","31","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-22",,,,,,"0.00","0.0","0.0","45","25","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-23",,,,,,"0.01","0.0","0.0","46","39","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-24",,,,,,"0.00","0.0","0.0","39","32","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-25",,,,,,"0.00","0.0","0.0","38","25","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-26",,,,,,"0.00","0.0","0.0","41","29","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-27",,,,,,"0.00","0.0","0.0","45","29","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-28",,,,,,"0.00","0.0","0.0","55","31","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-02-29",,,,,,"0.00","0.0","0.0","61","41","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-01",,,,,,"0.11","0.0","0.0","63","46","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-02",,,,,,"0.00","0.0","0.0","50","41","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-03",,,,,,"0.02","0.0","0.0","47","39","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-04",,,,,,"1.09","0.0","0.0","45","40","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-05",,,,,,"0.87","0.0","0.0","61","40","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-06",,,,,,"0.00","0.0","0.0","45","38","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-07",,,,,,"0.02","0.0","0.0","45","34","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-08",,,,,,"0.00","0.0","0.0","40","30","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-09",,,,,,"0.00","0.0","0.0","39","30","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-10",,,,,,"0.00","0.0","0.0","48","27","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-11",,,,,,"0.00","0.0","0.0","43","18","18",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-12",,,,,,"0.00","0.0","0.0","34","17","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-13",,,,,,"0.00","0.0","0.0","47","22","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-14",,,,,,"0.17","0.0","0.0","44","35","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-15",,,,,,"0.01","0.2","0.0","37","29","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-16",,,,,,"0.00","0.0","0.0","35","30","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-17",,,,,,"0.08","0.9","1.0","37","29","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-18",,,,,,"0.13","0.9","0.0","42","28","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-19",,,,,,"0.00","0.0","0.0","52","29","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-20",,,,,,"0.05","0.0","0.0","63","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-21",,,,,,"0.00","0.0","0.0","34","25","25",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-22",,,,,,"0.00","0.0","0.0","40","21","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-23",,,,,,"0.00","0.0","0.0","60","32","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-24",,,,,,"0.27","0.0","0.0","64","44","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-25",,,,,,"0.04","0.0","0.0","62","56","61",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-26",,,,,,"0.30","0.0","0.0","68","47","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-27",,,,,,"0.00","0.0","0.0","61","43","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-28",,,,,,"0.75","0.0","0.0","75","49","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-29",,,,,,"0.00","0.0","0.0","61","43","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-30",,,,,,"0.02","0.0","0.0","58","38","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-03-31",,,,,,"0.00","0.0","0.0","48","37","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-01",,,,,,"0.00","0.0","0.0","50","36","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-02",,,,,,"0.00","0.0","0.0","54","35","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-03",,,,,,"0.00","0.0","0.0","59","33","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-04",,,,,,"0.00","0.0","0.0","46","34","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-05",,,,,,"0.00","0.0","0.0","50","32","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-06",,,,,,"0.00","0.0","0.0","73","44","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-07",,,,,,"0.00","0.0","0.0","63","45","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-08",,,,,,"0.00","0.0","0.0","57","42","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-09",,,,,,"0.00","0.0","0.0","56","36","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-10",,,,,,"0.00","0.0","0.0","55","36","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-11",,,,,,"0.00","0.0","0.0","45","35","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-12",,,,,,"0.00","0.0","0.0","42","34","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-13",,,,,,"0.00","0.0","0.0","46","33","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-14",,,,,,"0.00","0.0","0.0","69","31","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-15",,,,,,"0.00","0.0","0.0","75","50","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-16",,,,,,"0.04","0.0","0.0","83","56","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-17",,,,,,"0.07","0.0","0.0","79","53","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-18",,,,,,"0.00","0.0","0.0","87","54","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-19",,,,,,"0.00","0.0","0.0","73","48","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-20",,,,,,"0.76","0.0","0.0","64","45","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-21",,,,,,"0.02","0.0","0.0","65","48","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-22",,,,,,"0.00","0.0","0.0","53","43","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-23",,,,,,"0.00","0.0","0.0","62","42","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-24",,,,,,"0.46","0.0","0.0","53","43","52",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-25",,,,,,"0.06","0.0","0.0","63","46","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-26",,,,,,"0.00","0.0","0.0","61","45","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-27",,,,,,"0.00","0.0","0.0","52","37","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-28",,,,,,"0.00","0.0","0.0","79","49","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-29",,,,,,"0.16","0.0","0.0","78","60","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-04-30",,,,,,"0.33","0.0","0.0","60","43","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-01",,,,,,"0.06","0.0","0.0","48","43","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-02",,,,,,"0.00","0.0","0.0","51","38","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-03",,,,,,"0.00","0.0","0.0","51","33","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-04",,,,,,"0.00","0.0","0.0","67","44","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-05",,,,,,"0.00","0.0","0.0","65","45","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-06",,,,,,"0.00","0.0","0.0","85","56","56",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-07",,,,,,"0.15","0.0","0.0","56","48","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-08",,,,,,"0.00","0.0","0.0","86","51","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-09",,,,,,"0.24","0.0","0.0","88","54","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-10",,,,,,"0.00","0.0","0.0","85","60","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-11",,,,,,"0.00","0.0","0.0","83","55","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-12",,,,,,"0.56","0.0","0.0","85","67","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-13",,,,,,"0.41","0.0","0.0","78","67","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-14",,,,,,"1.00","0.0","0.0","69","49","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-15",,,,,,"0.00","0.0","0.0","55","44","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-16",,,,,,"0.00","0.0","0.0","70","43","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-17",,,,,,"0.00","0.0","0.0","81","60","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-18",,,,,,"0.32","0.0","0.0","74","50","52",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-19",,,,,,"0.00","0.0","0.0","72","49","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-20",,,,,,"0.07","0.0","0.0","85","68","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-21",,,,,,"0.32","0.0","0.0","78","52","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-22",,,,,,"0.21","0.0","0.0","81","58","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-23",,,,,,"0.09","0.0","0.0","82","56","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-24",,,,,,"0.00","0.0","0.0","66","49","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-25",,,,,,"0.19","0.0","0.0","69","51","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-26",,,,,,"0.00","0.0","0.0","66","52","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-27",,,,,,"0.00","0.0","0.0","78","50","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-28",,,,,,"0.00","0.0","0.0","60","47","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-29",,,,,,"0.02","0.0","0.0","69","51","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-30",,,,,,"1.60","0.0","0.0","76","63","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-05-31",,,,,,"0.33","0.0","0.0","67","57","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-01",,,,,,"0.04","0.0","0.0","76","57","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-02",,,,,,"0.15","0.0","0.0","65","53","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-03",,,,,,"0.00","0.0","0.0","69","52","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-04",,,,,,"0.00","0.0","0.0","71","48","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-05",,,,,,"0.00","0.0","0.0","76","53","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-06",,,,,,"0.00","0.0","0.0","84","67","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-07",,,,,,"0.00","0.0","0.0","89","65","77",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-08",,,,,,"0.00","0.0","0.0","92","73","80",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-09",,,,,,"0.02","0.0","0.0","86","70","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-10",,,,,,"1.09","0.0","0.0","76","60","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-11",,,,,,"0.14","0.0","0.0","82","66","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-12",,,,,,"0.37","0.0","0.0","80","62","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-13",,,,,,"0.00","0.0","0.0","82","68","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-14",,,,,,"0.55","0.0","0.0","85","66","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-15",,,,,,"0.00","0.0","0.0","78","64","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-16",,,,,,"0.00","0.0","0.0","83","64","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-17",,,,,,"0.00","0.0","0.0","82","64","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-18",,,,,,"0.00","0.0","0.0","82","63","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-19",,,,,,"0.00","0.0","0.0","65","54","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-20",,,,,,"0.00","0.0","0.0","74","53","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-21",,,,,,"0.42","0.0","0.0","70","61","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-22",,,,,,"0.00","0.0","0.0","73","60","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-23",,,,,,"0.01","0.0","0.0","83","58","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-24",,,,,,"0.06","0.0","0.0","71","55","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-25",,,,,,"0.00","0.0","0.0","72","55","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-26",,,,,,"0.00","0.0","0.0","76","55","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-27",,,,,,"0.00","0.0","0.0","79","59","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-28",,,,,,"0.09","0.0","0.0","72","60","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-29",,,,,,"0.00","0.0","0.0","82","58","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-06-30",,,,,,"0.00","0.0","0.0","83","63","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-01",,,,,,"0.00","0.0","0.0","85","64","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-02",,,,,,"0.00","0.0","0.0","83","65","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-03",,,,,,"0.73","0.0","0.0","85","70","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-04",,,,,,"0.03","0.0","0.0","83","71","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-05",,,,,,"0.12","0.0","0.0","74","64","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-06",,,,,,"1.57","0.0","0.0","85","66","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-07",,,,,,"0.02","0.0","0.0","70","60","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-08",,,,,,"0.00","0.0","0.0","77","56","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-09",,,,,,"1.00","0.0","0.0","77","63","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-10",,,,,,"0.00","0.0","0.0","82","65","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-11",,,,,,"0.00","0.0","0.0","87","67","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-12",,,,,,"0.00","0.0","0.0","88","70","75",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-13",,,,,,"0.00","0.0","0.0","86","71","75",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-14",,,,,,"0.00","0.0","0.0","81","67","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-15",,,,,,"0.00","0.0","0.0","84","63","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-16",,,,,,"0.02","0.0","0.0","84","67","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-17",,,,,,"0.02","0.0","0.0","76","66","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-18",,,,,,"0.00","0.0","0.0","80","65","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-19",,,,,,"0.00","0.0","0.0","83","64","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-20",,,,,,"0.00","0.0","0.0","90","72","79",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-21",,,,,,"0.57","0.0","0.0","87","75","76",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-22",,,,,,"0.13","0.0","0.0","92","69","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-23",,,,,,"0.00","0.0","0.0","72","63","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-24",,,,,,"0.00","0.0","0.0","73","61","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-25",,,,,,"0.00","0.0","0.0","73","65","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-26",,,,,,"0.06","0.0","0.0","75","61","61",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-27",,,,,,"0.00","0.0","0.0","80","61","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-28",,,,,,"0.00","0.0","0.0","83","60","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-29",,,,,,"0.00","0.0","0.0","83","65","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-30",,,,,,"0.19","0.0","0.0","74","65","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-07-31",,,,,,"0.00","0.0","0.0","84","65","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-01",,,,,,"0.00","0.0","0.0","89","64","76",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-02",,,,,,"0.00","0.0","0.0","88","72","75",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-03",,,,,,"1.20","0.0","0.0","90","68","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-04",,,,,,"0.25","0.0","0.0","75","67","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-05",,,,,,"0.00","0.0","0.0","72","63","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-06",,,,,,"0.00","0.0","0.0","75","56","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-07",,,,,,"0.00","0.0","0.0","78","58","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-08",,,,,,"0.00","0.0","0.0","81","63","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-09",,,,,,"0.00","0.0","0.0","86","66","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-10",,,,,,"0.00","0.0","0.0","69","60","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-11",,,,,,"0.01","0.0","0.0","63","55","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-12",,,,,,"0.01","0.0","0.0","62","51","56",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-13",,,,,,"0.00","0.0","0.0","69","53","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-14",,,,,,"0.00","0.0","0.0","71","54","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-15",,,,,,"0.00","0.0","0.0","74","54","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2004-08-16",,,,,,"0.00","0.0","0.0","79","56","68",,
